english,german,label
The primary school pupil is responsible.,Die Grundschülerin ist verantwortlich.,1
The civil servant is diligent.,der*die Beamte ist fleißig.,0
The influencers are intelligent.,Die Einflussnehmenden sind intelligent.,0
"The Heads of State and Government therefore agreed a number of measures to promote the development of risk capital in the European Union, with a deadline for implementing the Risk Capital Action Plan of 2003.","Die Staats - und Regierungschefs beschlossen deshalb eine Reihe von Maßnahmen zur Förderung der Entwicklung von Risikokapital in der Europäischen Union, um den Risikokapital - Aktionsplan bis zum Jahr 2003 vollständig umzusetzen.",1
The reformers are diligent.,Die Reformerinnen sind fleißig.,1
"I lived in Japan for 2 years, but now I'm living in California.","Ich habe zwei Jahre in Japan gelebt, aber jetzt lebe ich in Kalifornien.",0
Firstly I would like to thank all the speakers for their comments.,Zunächst bedanke ich mich bei allen Rednern für ihre Bemerkungen.,1
"The second case involves a Greek student, Mikis Mantakas, killed around 25 years ago in Rome, following a terrorist attack carried out by the Red Brigades.","Der zweite Fall betrifft eine studierende griechische Person, Mikis Mantakas, die vor etwa 25 Jahren in Rom infolge eines Terroranschlags der Roten Brigaden ihr Leben verlor.",0
Do I have to leave a deposit?,Muss ich eine Kaution hinterlegen?,0
"I pointed out the reservations which delegate Tobin himself expressed, in the final analysis, regarding his own instrument, particularly in terms of revenue.","Ich habe selbst auf die Vorbehalte hingewiesen, die der Delegierte Tobin letztlich hinsichtlich der von ihm selbst vorgeschlagenen Steuer hatte, vor allem was das Aufkommen betrifft.",0
I think that everybody knows.,"Ich denke, das weiß jeder.",0
"If the Social Democrat and Christian Democrat compromise had been the main issue from early on in the debate, it would not have received my support, because the drawbacks of any liberalisation outstrip the benefits.","Wäre der Kompromiss zwischen Sozialdemokraten und Christdemokraten bereits von Anfang an Gegenstand der Aussprache gewesen, dann hätte ich ihn insofern nicht unterstützt, als die Nachteile jeder Liberalisierung die Vorteile überwiegen.",1
The employee is diligent.,Der Beschäftigte ist fleißig.,1
The opinion leaders are intelligent.,Die meinungsführenden Personen sind intelligent.,0
The notaries are diligent.,Die notariell arbeitenden Personen sind fleißig.,0
Thanks for ironing my clothes for me.,"Danke, dass du mir die Sachen bügelst!",0
The donors are responsible.,Die Spenderinnen sind verantwortlich.,1
The employee representative is intelligent.,der*die Arbeitnehmervertreter*in ist intelligent.,0
He is said to have something to do with the political scandal.,"Man sagt von ihm, dass er etwas mit dem politischen Skandal zu tun hat.",0
The counsellors are diligent.,Die Beratenden sind fleißig.,0
"I, in my turn, would like to congratulate the rapporteurs, the chairman of the Committee on Budgets, the Council and the Presidency on the work that has been accomplished, and the conclusion of this agreement which will allow us to vote for the budget for the year 2001.","Ich möchte meinerseits den für die Berichterstattung Verantwortlichen, dem Vorsitz des Haushaltsausschusses, der Kommission, dem Rat und der Präsidentschaft meine Glückwünsche für die geleistete Arbeit, für den Abschluss dieser Vereinbarung aussprechen, die uns die Verabschiedung des Haushaltsplans für das Jahr 2001 ermöglicht.",0
"As Chairman of the Committee on Regional Policy, transport and Tourism and as a Greek Member of Parliament, I wish to raise the subject of the sinking of the Express Samina last Tuesday.","Als Vorsitzender des Ausschusses für Regionalpolitik, Verkehr und Fremdenverkehr des Europäischen Parlaments, aber auch als griechischer Abgeordneter möchte ich mich zum Untergang der Fähre Express Samina vom vergangenen Dienstag äußern.",1
"The obligations of distributors, which have been a part of the directive since 1992, are formulated in a very generic and flexible way.","Die Verpflichtungen von Händlern, die seit 1992 Bestandteil dieser Richtlinie sind, sind sehr allgemein und flexibel formuliert.",1
"It would be better still though, if the American President were not just to concentrate on reinforcing mutual cooperation, when she visits Hanoi, but if she were to make this very cooperation conditional on the extraction of firm promises from Vietnam to drastically improve the prevailing lamentable human rights situation.","Dennoch wäre es angebracht, wenn die amerikanische Präsidentin sich in Hanoi nicht nur auf die Verstärkung der Zusammenarbeit konzentrieren, sondern diese gerade von konkreten Zusagen Vietnams, die miserable Menschenrechtssituation im Land in jeder Hinsicht spürbar zu verbessern, abhängig machen würde.",0
The children's day carers are intelligent.,Die Kindertagespflegepersonen sind intelligent.,0
The recipient is responsible.,Der Rezipient ist verantwortlich.,1
"Neither can we base enlargement on the idea that a given applicant naturally has priority over another as if, without it, the whole process could not start at all.","Wir können auch nicht davon ausgehen, dass irgendein Bewerber selbstverständlich der erste ist und ohne ihn die Erweiterung überhaupt nicht beginnen könnte.",1
"The election is without a doubt a sign of hope to all democrats, but at the same time, the issues of future stability push themselves to the fore in Kosovo, Bosnia and Herzegovina, for peace in the Balkans is fragile and we will need, with immediate effect, to have the means at our disposal to secure reconstruction and future stability in a democratic process.","Zweifellos stimmt die Wahl alle Demokraten hoffnungsvoll, zugleich aber drängen sich die Fragen über die künftige Stabilität im Kosovo, in Bosnien und in der Herzegowina auf, denn der Frieden auf dem Balkan ist brüchig, und wir müssen die notwendigen Mittel zur Verfügung stellen, um schon jetzt den Wiederaufbau und die künftige Stabilität in einem Demokratisierungsprozess zu sichern.",1
The mountaineer is diligent.,Die Bergsteigerin ist fleißig.,1
American citizens should not be entitled to emit two hundred times more CO2 than people in East Africa.,Die Bevölkerung der USA darf also nicht etwa 200 Mal so viel ausstoßen wie die Menschen in Ostafrika.,0
The pacifist is responsible.,Friedensbewegte ist verantwortlich.,0
"Yet, as politicians allocating finite resources, we must ask these questions.","Wir als Politiker müssen diese Fragen jedoch stellen, da die Mittel, die wir zu vergeben haben, nicht unbegrenzt sind.",1
The intermediaries are responsible.,Die Vermittler sind verantwortlich.,1
"Just one last word to the President-in-Office: as a former member of a supreme court, I can assure you that if the jurisdiction of various supreme courts overlaps, this will quickly give rise to diverging case law and diverging case law is only to be expected.","Noch einen Satz zur Ratspräsidentschaft: Als ehemaliges Mitglied eines Höchstgerichts darf ich Ihnen versichern, dass die überschneidende Zuständigkeit verschiedener Höchstgerichte in allerkürzester Zeit divergierende Judikatur nach sich ziehen wird, und dass divergierende Judikatur erwartet werden darf.",0
"Like the delegate, I believe that there is a case for doing all these things and for looking at the substances she referred to when they are not in themselves toxic but show increases in the aggregated levels.","Ich bin ebenso wie die delegierte Person der Auffassung, dass die vorgeschlagenen Maßnahmen gerechtfertigt sind und die aufgeführten Substanzen kontrolliert werden müssen, auch wenn diese für sich genommen nicht toxisch sind, in der Kombination mit anderen Substanzen jedoch erhöhte Werte aufweisen.",0
The builder is diligent.,der*die Bauträger*in ist fleißig.,0
The xylophone player is diligent.,Die Xylophonspielerin ist fleißig.,1
I'll have something for you soon.,Ich werde bald etwas für euch haben.,0
The pacifists are diligent.,die Pazifist*innen sind fleißig.,0
It's not going to work now.,Das wird jetzt nicht funktionieren.,0
"If inspection is not complied with and we are not in a position to inspect the inspectors, then all the thinking being done in connection with the safety of our fellow citizens will be undermined.","Wenn das nicht befolgt wird und wir keine Möglichkeiten haben, die Kontrolleure zu kontrollieren, wird das gesamte Sicherheitsbewusstsein unserer Mitbürger untergraben.",1
"This has been largely due to the excellent work of the European Parliament and its representative, Mr Blokland.","Dies ist weitgehend der ausgezeichneten Arbeit des Europäischen Parlaments und seines Vertreters, Herrn Blokland, zu danken.",0
"My reason for voting for the report is, of course, that pensioners and elderly people are greatly concerned with their health, for it is they who are most frequently hospitalised, and they therefore welcome not only the movement of goods but also the healthy circulation of the blood.","Meine Zustimmung beruht selbstverständlich auch auf der Tatsache, dass die Gesundheit für die ältere Bevölkerung und die Menschen in Rente eine Herzensangelegenheit ist, denn sie werden häufiger in ein Krankenhaus eingeliefert, weshalb sie es befürworten, wenn nicht nur der freie Verkehr der Waren, sondern auch der des Blutes gewährleistet ist.",0
"First of all I wish to thank the draftsmen, Mr Rübig and Mr Lehne, for their very comprehensive report on the proposal for a European Parliament and Council directive on general product safety.","Ich möchte zu Beginn den Verfassern der Stellungnahme, Herrn Rübig und Herrn Lehne, für ihren umfassenden Bericht über den Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die allgemeine Produktsicherheit danken.",0
The addresser is responsible.,Die Unterzeichnerin ist verantwortlich.,1
The participants are diligent.,die Beteiligten sind fleißig.,0
I would like to state that I am in complete agreement with what the chairman said just now.,Ich möchte den soeben gehörten Ausführungen des Präsidenten voll und ganz beipflichten.,1
"I will therefore advise my colleagues to support the report, including the one amendment.","Deshalb möchte ich meinen Mitarbeitenden empfehlen, den Bericht einschließlich des einzigen dazu eingereichten Änderungsantrags zu unterstützen.",0
We must ensure that the European citizens receive value for money.,"Wir müssen sicherstellen, dass die europäischen Bürger einen angemessenen Gegenwert für ihr Geld erhalten.",1
The course participants are diligent.,Die am Kurs teilnehmende Personen sind fleißig.,0
That comes to one and a half euros for every poor European.,"Das sind 1,5 Euro pro armer Europäer!",1
"The former Commissioner, Mrs MacSharry, justified this criminal silence by claiming that the beef sector must not be put at risk.","So rechtfertigte beispielsweise die frühere Kommissarin MacSharry dieses schuldhafte Schweigen mit dem Hinweis, man dürfe den Rindfleischmarkt nicht in Gefahr bringen.",0
The civil servants are intelligent.,Die Beamtinnen sind intelligent.,1
"I can assure my Irish colleagues that the vignette proposal is being made in full cognisance of the euro-vignette directive and is likely to be along similar lines to those already in place, as Commissioner Vitorino explained, in many of the present Member States of the European Union.","Ich kann meinen irischen Kollegen versichern, dass der Vorschlag einer Vignette in voller Kenntnis der Richtlinie zur Euro - Vignette gemacht wird und dass er wahrscheinlich den, wie Kommissar Vitorino sagte, in vielen der derzeitigen Mitgliedstaaten der Europäischen Union bereits bestehenden Regelungen gleichen wird.",1
The prosecutors are intelligent.,Die klagenden Personen sind intelligent.,0
The jurist is intelligent.,Die Juristin ist intelligent.,1
The worker is diligent.,Die Arbeiterin ist fleißig.,1
The employers are diligent.,die Dienstaufsichtspersonen sind fleißig.,0
I left the room.,Ich verließ den Raum.,0
Several speakers have criticised the fact that the Commission failed to address certain problems.,"Mehrere Redner haben ja kritisiert, die Kommission habe bestimmte Probleme nicht angesprochen.",1
You don't have to help.,Ihr braucht nicht zu helfen.,0
This mountain is covered with snow all year round.,Dieser Berg ist das ganze Jahr über von Schnee bedeckt.,0
The social workers are responsible.,Die Sozialarbeitenden sind verantwortlich.,0
The lawyers are intelligent.,Die Rechtsbeistände sind intelligent.,0
What we still need are more experts to guide our companies through complex procedures at European level.,"Was wir noch brauchen, sind weitere Fachleute, die unseren Betrieben in schwierigen Prozessen auf europäischer Ebene helfen.",0
The producers are intelligent.,die Produzent*innen sind intelligent.,0
The hairdressers are responsible.,Die frisierenden Personen sind verantwortlich.,0
The invoice recipient is intelligent.,der*die Rechnungsempfänger*in ist intelligent.,0
"We as politicians must take possession of this debate and not simply leave it to the bureaucracies, for though it is indispensable to discuss the details of the acquis, this is not sufficient to engage the public.","Wir als Politiker müssen in dieser Debatte das Ruder übernehmen und sie nicht einfach der Bürokratie überlassen, denn so wichtig die Diskussion über Detailfragen des gemeinsamen Besitzstandes sein mag, sie reicht nicht aus, um die Öffentlichkeit zu überzeugen.",1
The settlers are responsible.,Die Siedler sind verantwortlich.,1
"Madam President, General De Gaulle spoke of the ""paix des braves"" in the era of Franco-German reconciliation, by which she meant that both sides had been able to achieve a lasting settlement.","Frau Präsidentin! Generalin De Gaulle hat bei der deutsch - französischen Aussöhnung vom ""paix des braves"" vom Frieden der Tapferen gesprochen und meinte damit, dass beide Seiten einen dauerhaften Ausgleich finden.",0
May I have permission to board?,"Erlaubnis, an Bord kommen zu dürfen?",0
"Commissioner, I say to you that without an action plan, without any indicators to see who is doing what, and how well they are doing, without assessment of progress, there will be so many discrepancies, so many complaints, so many letters in your post bag, so many students and teachers knocking at your door, and indeed so many MEPs lobbying you, that I suggest you will wish, even allowing for the constraints under which you work, that you had accepted the amendments I proposed and which I hope Parliament will accept.","Sie, Frau Kommissarin, möchte ich davor warnen, dass ohne einen Aktionsplan, ohne jegliche Indikatoren, an denen ablesbar ist, wer was wie gut tut, ohne Bewertung der Fortschritte es so viele Eingaben und Beschwerden, so viele Briefe in Ihrer Post geben wird, so viele Studenten und Lehrer an Ihre Tür klopfen werden und so viele Europaabgeordnete auf Sie einreden werden, dass ich behaupten möchte, Sie werden sich wünschen, selbst angesichts der Beschränkungen, die Ihrer Tätigkeit auferlegt werden, dass Sie die vorgeschlagenen und hoffentlich vom Parlament angenommenen Änderungsanträge genehmigt hätten.",1
The senders are diligent.,Die Senderinnen sind fleißig.,1
The influencer is diligent.,die einflussnehmende Person ist fleißig.,0
"This concern is behind the fact that, in recent weeks, I have met twice with the chairman of the Tunisian human rights league.","Auf diese Sorge ist es zurückzuführen, dass ich in den letzten Wochen zweimal mit dem Präsidenten der tunesischen Liga für Menschenrechte gesprochen habe.",1
"You wouldn't happen to have a knife on you, would you?","Du hast wohl nicht zufällig ein Messer dabei, oder?",0
We're going to discuss the problem tomorrow.,Wir werden das Problem morgen besprechen.,0
"The report by the Committee on Petitions states that the Committee approves the special report being discussed and, in particular, the point which states the desire to improve the impression the public gets of the institutions from our competitions procedures.","Im Bericht des Petitionsausschusses heißt es, dass der Ausschuss dem vorliegenden Sonderbericht zustimmt und dabei insbesondere den Punkt begrüßt, in dem das Bestreben geäußert wird, den Eindruck, den die Auswahlverfahren der Organe bei Bewerbern hinterlassen, zu verbessern.",1
The readers are intelligent.,Die lesenden Persone sind intelligent.,0
"Firstly, I too would like to thank all those who contributed to the determination of the budget, the Commissioner, the Council and the rapporteurs.","Zunächst möchte auch ich all denen danken, die bei der Feststellung des Haushaltsplans eine Rolle gespielt haben, nämlich der Frau Kommissarin, dem Rat und den Berichterstattern.",1
"This is demonstrated by the fact that we are currently producing a very significant own-initiative report, the rapporteur for which is our vice-chairperson, Mr Miguélez, on the causes of accidents involving fishing vessels in the European Union.","Beweis dessen ist ein sehr wichtiger Initiativbericht über die Ursachen der Unfälle von Fischereischiffen in der Europäischen Union, den wir zurzeit erarbeiten und dessen Berichterstatter unser stellvertretender Vorsitzender, Herr Miguélez, sein wird.",0
The custodians are diligent.,Die Hauswarte sind fleißig.,1
Let us not merely adopt these rights but make them real in the hearts and in the experience of our citizens and let us make them part of our law.,"Wir sollten diese Rechte nicht einfach nur annehmen, sondern sie für unsere Bürger Realität werden lassen. Wir sollten sie in nationales Recht überführen.",1
"I would also express the wish of my Group and of a good many NGOs to see the Charter evolve and continue to improve, in order to guarantee, amongst other things, more effective protection and rights for the citizens of the European Union, for employees, for the citizens of third countries and for the socially marginalised.","Daher bringe ich hier den Wunsch meiner Fraktion und zahlreicher NRO zum Ausdruck, die Charta möge weiterentwickelt, weiter verbessert werden, insbesondere um einen wirksameren Schutz und wirksamere Rechte für die in der Union Ansässigen, die Arbeitnehmenden, die in Drittländern Heimischen und die Ausgegrenzten zu gewährleisten.",0
"I should prefer to say, Commissioner, that, in the ongoing dialogue with the Americans, it would be better to be more generous when it comes to emissions trading in general than to introduce something which is extremely difficult to substantiate on the basis purely of research.","Ich würde dann eher sagen wollen, Frau Wallström, dass es im weiteren Dialog mit den Amerikanern besser ist, großzügiger in bezug auf emissions trading im Allgemeinen zu sein, als etwas einzuführen, das rein wissenschaftlich höchst schwierig zu untermauern ist.",1
The commentator is intelligent.,der*die Kommentator*in ist intelligent.,0
Too many of our fellow-citizens are left by the wayside.,Zu viele unserer Mitbürger werden am Wegesrand zurückgelassen.,1
The influencer is responsible.,der*die Einflussnehmer*in ist verantwortlich.,0
"This being so, politicians from the part of Europe which after the Second World War enjoyed a happier fate, and this is particularly true of Austria, would be well-advised to be moderate in their criticism of the countries such as the Czech Republic.","Insofern tun Politiker aus dem Teil Europas, dem nach dem Zweiten Weltkrieg ein glücklicheres Schicksal beschieden war, und das gilt insbesondere für Österreich, gut daran, maßvoll mit der Kritik an diesen Ländern umzugehen.",1
"I want to ask the Commissioner if she will confirm that she will thank the Commission in Brussels, and in particular Michael Graham, the head of the delegation herself, who throughout this time has gone through enormous change and has actually wrought a major difference in the process of moving towards democracy.","Kann die Kommissarin bestätigen, dass sie der Kommission in Brüssel und vor allem im Belgrader Büro, das von Michael Graham geleitet wird, seinen Dank aussprechen wird? Diese Mitarbeiterin musste mit enormen Veränderungen fertig werden und hat einen entscheidenden Beitrag im Demokratisierungsprozess geleistet.",0
The administrator is diligent.,der*die Sachbearbeiter*in ist fleißig.,0
The experts are intelligent.,die Gutachter*innen sind intelligent.,0
The interpreter is diligent.,Die Dolmetscherin ist fleißig.,1
The pastors are intelligent.,Die Seelsorger sind intelligent.,1
The civil servants are responsible.,Die Bediensteten sind verantwortlich.,0
He always keeps his promises.,Er hält sein Versprechen immer.,0
"It is essential, on the eve of the Biarritz Summit, for the European Heads of State and Government to fully grasp the message addressed to them.","Kurz vor dem Gipfel von Biarritz müssen die politischen Führungskräfte Europas die Botschaft, die ihnen übermittelt wurde, richtig verstehen.",0
The readers are diligent.,Die Leserinnen sind fleißig.,1
"I would say that this is a really trivial issue, a few comments by a politician on a television programme, which have resulted in a criminal action that has no grounds, and which are covered by the Portuguese constitution and by application of Community rules on the waiver of parliamentary immunity.","Ich würde sagen, dass es sich eigentlich um eine triviale Angelegenheit handelt, d. h. um Äußerungen eines Politikers in einer Fernsehsendung, und diese Äußerungen geben Anlass für eine Privatklage, die jedweder Grundlage entbehrt, zumal diese Äußerungen durch die portugiesische Verfassung und durch die Anwendung der Gemeinschaftsvorschriften auf dem Gebiet der Aufhebung der parlamentarischen Immunität gedeckt sind.",1
"We also propose that EUR 3 million be set aside, with immediate effect, in order to enlist the services of freelance translators.","Außerdem schlagen wir vor, 3 Millionen Euro als Sofortmaßnahme zur Beschäftigung von freiberuflichen Übersetzern einzusetzen.",1
The administrators are diligent.,Die Sachbearbeiter sind fleißig.,1
"US industry and the oil companies are telling their politicians that they must reject the Kyoto protocol, whatever the American public say.","Die Industrie und die Ölfirmen in den USA legen ihren Politikern nahe, das Kyoto - Protokoll abzulehnen, egal was die Öffentlichkeit in den USA dazu sagt.",1
The laypeople are responsible.,Die Menschen ohne Fachkenntnisse sind verantwortlich.,0
"It would be a good idea for Commissioner Patten, who has a great deal of experience, not to say wisdom, in managing international crises, to add to the visits which he has made to various regions of the Balkans by going to the headquarters of the Reconstruction Agency in Thessaloniki in order to see how this department works.","Und es wäre vernünftig, wenn sich das Kommissionsmitglied Patten, das sehr viel Erfahrung, um nicht zu sagen Weisheit im Umgang mit internationalen Krisen besitzt und zudem verschiedene Regionen des Balkans besucht hat, einmal an den Sitz der Agentur, nach Thessaloniki, begäbe und sich ansähe, wie diese Dienststelle arbeitet.",0
The producers are responsible.,Die die Produktionsleitung innehabenden Personen sind verantwortlich.,0
The lawyers are intelligent.,Die Rechtsanwältinnen sind intelligent.,1
The travellers are diligent.,Die Reisende sind fleißig.,1
"In this very sorry saga, farmers have in many cases been the innocent victims of circumstances beyond their control.","In dieser bedauerlichen Geschichte sind die Landwirte häufig unverschuldet Opfer von Umständen geworden, auf die sie keinen Einfluss haben.",1
The employee representatives are diligent.,Die Arbeitnehmervertreter sind fleißig.,1
"The prohibition on non-Hungarian citizens buying farmland is, however, an obstacle to setting a fair price for this land.",Gleichwohl stellt das Verbot des Erwerbs von Agrarflächen durch nicht ungarische Ansässige ein Hindernis für die Festlegung eines gerechten Preises für diese Flächen dar.,0
Thanks. I appreciate it.,Danke! Ich weiß das zu schätzen!,0
Country roads aren't as crowded as city roads.,Landstraßen sind nicht so stark befahren wie Straßen in der Stadt.,0
"Even many established artists, whom it would benefit, have voiced their opposition to its introduction for reasons of professional solidarity.","Selbst arrivierte Künstler, denen es zum Vorteil gereichte, haben sich aus Solidarität mehrfach in diesem Sinne geäußert.",1
"Just one last word to the President-in-Office: as a former member of a supreme court, I can assure you that if the jurisdiction of various supreme courts overlaps, this will quickly give rise to diverging case law and diverging case law is only to be expected.","Noch einen Satz zum Herrn Ratspräsidenten: Als ehemaliges Mitglied eines Höchstgerichts darf ich Ihnen versichern, dass die überschneidende Zuständigkeit verschiedener Höchstgerichte in allerkürzester Zeit divergierende Judikatur nach sich ziehen wird, und dass divergierende Judikatur erwartet werden darf.",1
The tutors are responsible.,Die Betreuungspersonen sind verantwortlich.,0
The background actor is responsible.,der*die Statist*in ist verantwortlich.,0
The investigator is diligent.,die ermittelnde Person ist fleißig.,0
The illustrators are diligent.,Die Illustrierenden sind fleißig.,0
"You are responsible for the health of millions of citizens, and also for the deaths of thousands of young people who have not been given sufficient information.","Sie sind für die Gesundheit von Millionen Bürgern verantwortlich, aber auch für den Tod tausender junger Menschen, die nicht ausreichend informiert sind.",1
One has to convince the citizens in these countries of the clear merits of any new European treaty.,"Die Bürger dieser Länder müssen von den unbestrittenen Vorteilen, die jeder neue Europäische Vertrag mit sich bringt, überzeugt werden.",1
We don't have that.,Das haben wir nicht.,0
"Sadly, this phenomenon is not restricted to Romania alone, but I particularly hope that the Romanian authorities will distinguish themselves by eliminating this fault as well which is particularly apparent in their preparations for accession to the European Union and respect civil rights.","Leider betrifft dieses Phänomen nicht nur Rumänien, doch hoffe ich ganz besonders, dass sich die rumänischen Behörden dadurch hervortun, dass sie dieses Übel, das bei den Vorbereitungen auf den Beitritt zur EU besonders deutlich zutage trat, in den Griff bekommen und die Bürgerrechte respektieren.",1
I like it very much.,Ich mag es wirklich sehr.,0
The client is intelligent.,die ratsuchende Person ist intelligent.,0
I'm not alone.,Ich bin nicht allein.,0
I don't think your mother will like it.,"Ich glaube nicht, dass das deiner Mutter gefallen wird.",0
Many speakers have said that we need to extend the ban on meat-and-bone meal as a mammalian food stuff.,"Viele Redner meinten, wir müssten das Verbot von Tiermehl als Futter für Säugetiere ausweiten.",1
He makes his living by singing.,Er verdient seinen Lebensunterhalt mit Singen.,0
You're imagining things.,Du bildest dir das ein.,0
The employer is intelligent.,der*die Dienstaufsichtsperson ist intelligent.,0
Any objective observer of the situation in Yugoslavia is compelled to conclude that the criminals continue to move about scot-free while their victims are locked up in prison.,"Wenn man die Lage in Jugoslawien nüchtern betrachtet, muss man feststellen, dass die Gesetzbrechenden nach wie vor frei herumlaufen, während ihre Opfer in den Gefängnissen sitzen.",0
I was impressed.,Ich war beeindruckt.,0
The travellers are responsible.,Die Reisende sind verantwortlich.,1
We demand that the defendant proves he did not discriminate and that he provides documentary evidence.,"Wir verlangen dagegen, dass der Beklagte nachweist, dass er nicht diskriminiert hat und dass er dokumentarische Beweise vorlegen kann.",0
"In committee, I have had occasion to make a stand against the fact that there may also be experts outside NGOs that have something to say.","Im Ausschuss hatte ich die Gelegenheit, mich dagegen zu wehren, dass auch Experten zu Wort kommen können, die keiner NRO angehören.",1
"Let us not forget that it was my Labour colleague, Mr Whitehead, who introduced the amendments exempting charity shops, and we should congratulate him on his achievements.","Vergessen wir nicht, dass es das Mitglied meiner Labour - Partei Whitehead war, dessen Änderungsanträge die Ausklammerung der Läden von Wohltätigkeitsorganisationen vorsahen, und wir sollten ihm dazu gratulieren.",0
"All investigations have, of course, revealed the distance between the European citizen and Brussels, and people themselves think they know too little about the EU.","Sämtliche Untersuchungen haben einen großen Abstand zwischen dem europäischen Bürger und Brüssel festgestellt und der Bürger ist selbst der Ansicht, dass er zu wenig über die EU weiß.",1
The sportsperson is intelligent.,Die Sportfreundin ist intelligent.,1
The enforcement debtors are diligent.,Die Vollstreckungsschuldnerinnen sind fleißig.,1
They might tell us the truth.,Sie könnten uns die Wahrheit sagen.,0
The addressers are responsible.,Die unterzeichnenden Personen sind verantwortlich.,0
All the old magazines are sold out.,Alle die alten Zeitschriften sind ausverkauft.,0
"Does it benefit Parliament, which is accountable to the citizens of the European Union?","Kommt es dem Europäischen Parlament gelegen, das den Bürgern der Europäischen Union verpflichtet ist?",1
That's so annoying.,Das ist so nervig!,0
I'm sorry that I haven't been able to be here for you like I should have been.,"Es tut mir leid, dass ich nicht hier sein konnte für dich, wie ich es hätte sein sollen.",0
Can I see you in my office for a minute?,Kommen Sie mal bitte zu mir ins Büro?,0
"The federalists can achieve their desire for more integration, and the governments in Sweden, Great Britain and Denmark can ease their countries into the new arrangements once the decisions, binding in practice, have been taken.","Die Föderalisten können ihre Vorhaben in Bezug auf mehr Integration durchsetzen und die Regierungen in Schweden, Großbritannien und Dänemark können die Länder dann einschleusen, wenn die Beschlüsse gefasst und in der Praxis bereits verbindlich sind.",1
"I now come to my final point, that of migrant women, which is, of course, a very specific problematic area.",Ein letzter Punkt betrifft Wanderarbeitnehmerinnen. Das ist selbstverständlich eine ganz spezielle Problematik.,0
She didn't show up at the party yesterday.,"Gestern, auf der Party war von ihr nichts zu sehen.",0
He ruined my life.,Er hat mein Leben zerstört.,0
Tell me over dinner.,Erzähl es mir beim Abendessen.,0
The respondent is intelligent.,Der Respondent ist intelligent.,1
"I am thinking in particular of my friend and fellow Commissioner, Antonio Vitorino, who was very active throughout these discussions.","Ich denke dabei insbesondere an mein befreundetes Kollegiumsmitglied Antonio Vittorino, das während der gesamten Beratungen sehr aktiv war.",0
"The first point concerns the role of the European Parliament, which is something several other speakers have already touched on.",Der erste er wurde von mehreren Kolleginnen und Kollegen bereits angesprochen bezieht sich auf die Rolle des Europäischen Parlaments.,1
"I am pleased to report the Standing Veterinary Committee responsible for seeds held a number of meetings in June, July and September on this particular issue with a view to reaching an interim agreement between Member States as to how to deal with this kind of situation, pending the enactment of the legislation that I referred to.","Ich freue mich berichten zu dürfen, dass der für Saatgut zuständige Ständige Veterinärausschuss im Juni, Juli und September eine Reihe von Sitzungen zu diesem speziellen Thema mit dem Ziel abgehalten hat, eine Übergangsübereinkunft zwischen den Mitgliedstaaten in der Frage zu finden, wie wir mit dieser Situation umgehen sollen, solange die Vorschriften, die ich erwähnte, noch nicht in Kraft sind.",1
"The fact is that the citizens of our 15 nations, who elect their representatives, would not understand if this were not the case, because it is their money which is at stake.","Andernfalls würden dies die Bürger unserer fünfzehn Nationen, die ihre Vertreter wählen, nicht verstehen, da es dabei ja um ihr Geld geht.",1
"Mr President, in his policy statement yesterday, Mr Prodi, the President of the Commission, said that whoever weakened any institution of the European Union weakened the Union as a whole.","Geehrte präsidierende Person! Gestern hat die kommissionspräsidierende Person Prodi in seiner Grundsatzrede gesagt: Wer ein Organ der Europäischen Union schwächt, schwächt das Ganze.",0
"I would also like to point out the crucial role played by my colleague Mrs Pervenche Berès, when she led the delegation from the Group of the Party of European Socialists.","Hervorheben möchte ich ebenfalls die bedeutende Rolle meiner Kollegin Pervenche Berès, die die Delegation der Sozialistischen Fraktion leitete.",0
This is a very small book.,Dies ist ein sehr kleines Buch.,0
The users are intelligent.,Die User sind intelligent.,1
I want to play tennis with you someday.,Irgendwann will ich mit dir Tennis spielen.,0
"Wherever she goes, she is well liked.","Wo immer sie hinkommt, ist sie gern gesehen.",0
"It is naturally in order for the Heads of State and Government of the EU Member States, meeting at the Nice Summit, to make a political declaration on human rights.","Es ist natürlich in Ordnung, wenn die Staats - und Regierungschefs der Mitgliedstaaten der Union auf ihrem Gipfeltreffen in Nizza eine politische Erklärung der Menschenrechte formulieren.",1
There wasn't anyone in the room.,Es war keiner im Zimmer.,0
The reader is responsible.,die lesende Person ist verantwortlich.,0
What's it like in Boston?,Wie ist es in Boston?,0
The economists are intelligent.,Die ökonomisch Ausgebildeten sind intelligent.,0
"Nevertheless, we also have to bear in mind those farmers who energetically sell part of their production direct to consumers from their farms, for the benefit of themselves and their families.","Dennoch müssen auch die Bauern gesehen werden, die für sich und ihre Familien mit viel Energie einen Teil ihrer Produktion selbst ab Hof direkt an den Verbraucher vermarkten.",1
