english,german,label
I note on Friday that the oral question on language teachers which came on our agenda extremely late has got no attached motion for a resolution.,"Ich stelle zum Freitag fest, dass der mündlichen Anfrage zu Sprachlehrkräften, die außerordentlich spät auf die Tagesordnung gesetzt wurde, kein Entschließungsantrag beigefügt ist.",0
The producers are intelligent.,die Produzent*innen sind intelligent.,0
"First of all I wish to thank the draftsmen, Mr Rübig and Mr Lehne, for their very comprehensive report on the proposal for a European Parliament and Council directive on general product safety.","Ich möchte zu Beginn den Verfassern der Stellungnahme, Herrn Rübig und Herrn Lehne, für ihren umfassenden Bericht über den Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die allgemeine Produktsicherheit danken.",0
"You, the representatives of the European Parliament, who directly represent the citizens of its member countries, the citizens of Europe, are best placed to understand why the very possibility of entry into Europe seems extremely uncertain to us, the citizens of the present-day Federal Republic of Yugoslavia.","Sie, die Stellvertretungen des Europäischen Parlaments, die direkt die Bevölkerung seiner Mitgliedstaaten, die Bevölkerung Europas vertreten, können am besten verstehen, warum die unmittelbare Möglichkeit eines Beitritts zu Europa für uns, die Bevölkerung der heutigen Bundesrepublik Jugoslawien, äußerst unsicher erscheint.",0
The invoice recipient is intelligent.,der*die Rechnungsempfänger*in ist intelligent.,0
"They may also fall under the competence of my colleague, Mr Barnier, who spoke to this Assembly a little while ago.","Für diese dürfte Barnier ebenfalls zuständig sein, die Person, die vorhin vor diesem Plenum gesprochen hat.",1
The settlers are responsible.,Die Siedler sind verantwortlich.,1
The sportsperson is diligent.,Der Sportfreund ist fleißig.,1
I am expecting the male protagonists to at last get down to work and do their bit to counter inherited notions of gender roles and stereotypes.,"Ich erwarte mir, dass endlich auch das männliche Geschlecht aktiv wird und überkommene Geschlechterrollen und Stereotype bekämpft.",0
The mechanic is diligent.,die Fachkraft für Mechanik ist fleißig.,0
"This is a very sensitive subject because, as my colleagues have already pointed out to the Commission and Council, a lot of hindrances are put in the way of students, lecturers, people undergoing training and volunteers with regard to mobility within the Community.","Dies ist ein sehr sensibles Thema, da, wie meine Mitstreitenden gegenüber Kommission und Rat bereits dargelegt haben, die Studierenden, Dozierenden, Auszubildenden und Freiwilligen in Bezug auf die Mobilität innerhalb der Gemeinschaft eine Menge Hindernisse in den Weg gelegt bekommen.",0
The senders are diligent.,Die Senderinnen sind fleißig.,1
"Let us not forget that it was my Labour colleague, Mr Whitehead, who introduced the amendments exempting charity shops, and we should congratulate him on his achievements.","Vergessen wir nicht, dass es mein Labour - Kollege Whitehead war, dessen Änderungsanträge die Ausklammerung der Läden von Wohltätigkeitsorganisationen vorsahen, und wir sollten ihm dazu gratulieren.",0
"Nevertheless, we also have to bear in mind those farmers who energetically sell part of their production direct to consumers from their farms, for the benefit of themselves and their families.","Dennoch müssen auch die Bauern gesehen werden, die für sich und ihre Familien mit viel Energie einen Teil ihrer Produktion selbst ab Hof direkt an den Verbraucher vermarkten.",1
And I am not saying this merely because my son has recently graduated as a fully-fledged lawyer.,"Und das sage ich nicht nur, weil mein Sohn gerade seinen Hochschulabschluss als Volljurist bzw. Rechtsanwalt erworben hat.",0
The influencer is diligent.,die einflussnehmende Person ist fleißig.,0
The candidates really must be helped to come up to the level of the acquis communautaire.,"Den Ländern, die sich für den Betritt bewerben, muss bei der Übernahme des gemeinschaftlichen Besitzstands wirklich geholfen werden.",0
It is a splendid piece of work that Commissioner Monti herself carried out last year.,Kommissarin Monti selbst hat im vergangenen Jahr ein bemerkenswertes Stück Arbeit geleistet.,0
The ceramist is responsible.,der*die Keramiker*in ist verantwortlich.,0
"As the delegate said, the Commission appears to be aware that, unless concrete measures are adopted, certain fundamental freedoms that are enshrined in the Treaty, such as the right of residence and the right of free movement, are, in practice, in danger of becoming mere statements of principle.","Wie die delegierte Person sagt, scheint sich die Kommission bewusst zu werden, dass bestimmte im Vertrag verankerte Freiheiten wie das Recht auf Wohnsitznahme und das Recht auf Freizügigkeit Gefahr laufen, in der Praxis zu simplen Grundsatzerklärungen zu verflachen, wenn keine konkreten Maßnahmen getroffen werden.",0
The speculator is diligent.,die spekulierende Person ist fleißig.,0
The readers are intelligent.,Die lesenden Persone sind intelligent.,0
We could not get any action from Europol or from Interpol operators in that country and there was a lack of understanding of the necessity for somebody to be brought to trial as quickly as possible.,"In diesem Land konnte kein Mitglied von Europol bzw. Interpol aktiv werden, und man verstand nicht, wie wichtig für die Betroffenen ein rasches Verfahren war.",0
The right of freedom of movement of European citizens is still being violated in many ways.,Das Recht der europäischen Bürger auf Freizügigkeit wird immer noch auf vielfältige Art und Weise verletzt.,1
"First of all I wish to thank the draftsmen, Mr Rübig and Mr Lehne, for their very comprehensive report on the proposal for a European Parliament and Council directive on general product safety.",Ich möchte zu Beginn den Verfassenden der Stellungnahme Rübig und Lehne für ihren umfassenden Bericht über den Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über die allgemeine Produktsicherheit danken.,1
"Address by Mrs Kostunica, President of the Federal Republic of Yugoslavia","Ansprache von Frau Kostunica, Präsidentin der Bundesrepublik Jugoslawien",0
The custodians are diligent.,Die Hauswarte sind fleißig.,1
"It is intolerable for European citizens to have some sort of privileged access in a State other than their own and not to have to undergo the same tests and bear the same burdens as the citizens of that country, in the case in the point the citizens of Italy.","Es geht nicht an, dass die Bevölkerung der Europäischen Union in einem anderen Land als ihrem Herkunftsstaat irgendeinen bevorrechtigten Zugang erhalten und nicht dieselben Nachweise erbringen und dieselben Belastungen tragen müssen wie die Bevölkerung dieses Landes, im vorliegenden Fall die italienischen Staatsangehörigen.",0
"The Commissioner today, for the first time, in his very brief intervention, has used the words ""no doubt"" at least three times and the words ""clear"" or ""clearly"" at least three times.","Heute hat das Kommissionsmitglied in einer äußerst kurzen Wortmeldung erstmals mindestens drei Mal die Wörter ""no doub t"" und mindestens drei Mal die Wörter"" clear ""oder"" clearly ""gebraucht.",1
What is certain is that it is in difficult times such as these that the historic stature of political leaders is measured.,"Tatsache ist, dass in schwierigen Zeiten wie diesen die historische Größe der politischen Führer gemessen wird.",1
"The election is without a doubt a sign of hope to all democrats, but at the same time, the issues of future stability push themselves to the fore in Kosovo, Bosnia and Herzegovina, for peace in the Balkans is fragile and we will need, with immediate effect, to have the means at our disposal to secure reconstruction and future stability in a democratic process.","Zweifellos stimmt die Wahl alle demokratisch Gesinnten hoffnungsvoll, zugleich aber drängen sich die Fragen über die künftige Stabilität im Kosovo, in Bosnien und in der Herzegowina auf, denn der Frieden auf dem Balkan ist brüchig, und wir müssen die notwendigen Mittel zur Verfügung stellen, um schon jetzt den Wiederaufbau und die künftige Stabilität in einem Demokratisierungsprozess zu sichern.",0
The influencer is responsible.,der*die Einflussnehmer*in ist verantwortlich.,0
My understanding is that the services were told two days ago that I would be taking over the question for Mrs McKenna because we knew then that she would have to go back to Dublin on urgent business.,"Soweit mir bekannt ist, wurde den Diensten vor zwei Tagen mitgeteilt, dass ich die Anfrage für Frau McKenna übernehmen werde, weil uns bekannt war, dass sie aufgrund dringender Verpflichtungen nach Dublin zurückkehren musste.",0
"I think that this is a positive message that the President-in-Office of the Council must include in his speech, because we still have time to include the Charter in Article 6 of the Treaties.","Ich halte diese Botschaft, die der Ratspräsident in seine Rede aufnehmen soll, für positiv, denn noch ist Zeit, um die Charta in den Artikel 6 der Verträge aufzunehmen.",0
"Human rights activists, trade union members, academics, journalists and students report constant harassment by the authorities.","Menschenrechtsaktivisten, Gewerkschaftsmitglieder, Personen mit akademischem Abschluss, im Journalismus Tätige und Studierende berichten über ständige Schikanen von Seiten der Behörden.",0
"Mrs President, let me begin by thanking the delegate for her work.",Verehrtes Präsidium! Zunächst einmal möchte ich dem Delegationsmitglied für seine Arbeit danken.,1
The experts are intelligent.,die Gutachter*innen sind intelligent.,0
The interpreter is diligent.,Die Dolmetscherin ist fleißig.,1
Any objective observer of the situation in Yugoslavia is compelled to conclude that the criminals continue to move about scot-free while their victims are locked up in prison.,"Wenn man die Lage in Jugoslawien nüchtern betrachtet, muss man feststellen, dass die Verbrecher nach wie vor frei herumlaufen, während ihre Opfer in den Gefängnissen sitzen.",1
The pastors are intelligent.,Die Seelsorger sind intelligent.,1
This is not discriminating against every other driver or road haulier in Europe to the benefit of British drivers.,Hier wird kein anderer Fahrer oder Transportunternehmer in Europa zu Gunsten britischer Fahrer diskriminiert.,1
"Lastly, I would like to stress that this is an area where men entrepreneurs should benefit from special support, and I wish to emphasise that we, the European Parliament, should be calling on the Commission to monitor progress in this field by means of benchmarking and a scoreboard process.","Ich möchte noch anmerken und betonen, dass in diesem Bereich auch Männer als Unternehmer eine besondere Förderung zugute kommen sollte, und ich möchte noch unterstreichen, dass wir als Parlament doch auch die Kommission auffordern sollten, diesen Prozess der Fortschritte in diesem Bereich durch ein Benchmarking und einen Score - Board - Prozess zu begleiten.",0
The civil servants are responsible.,Die Bediensteten sind verantwortlich.,0
The student representatives are responsible.,die Schülervertreter*innen sind verantwortlich.,0
The investigators are intelligent.,Die Ermittler sind intelligent.,1
The readers are diligent.,Die Leserinnen sind fleißig.,1
"It is gratifying for me personally to be able to serve as rapporteur for the Committee on Agriculture and Rural Development, since this problem has been with us now for decades.","Es ist für mich persönlich eine Genugtuung, dass ich Bericht erstattende Person sein darf für den Ausschuss für Landwirtschaft und ländliche Entwicklung, da dieses Problem uns nun schon über Jahrzehnte begleitet.",0
The administrators are diligent.,Die Sachbearbeiter sind fleißig.,1
"Madam President, allow me to start by congratulating our spokesperson, Mrs Marinho.","Geehrtes Präsidium, zunächst möchte ich Marinho meinen Glückwunsch aussprechen.",1
The laypeople are responsible.,Die Menschen ohne Fachkenntnisse sind verantwortlich.,0
The project leaders are diligent.,Die Projektleiter sind fleißig.,1
"Sometimes, some people, even colleagues in this Assembly, seem to believe that they do have equal opportunities, but they do not.","Manchmal scheinen einige Leute, auch einige Kollegen in diesem Hause, zu glauben, dass dem doch so wäre, aber das stimmt nicht.",1
The Commission has begun to take a tentative but welcome step in that direction and perhaps the Commissioner will say more about that when she replies.,"Die Kommission hat einen zaghaften, aber sehr begrüßenswerten Schritt in diese Richtung unternommen, und vielleicht kann die Kommissarin in ihrer Antwort näher darauf eingehen.",1
The lawyers are intelligent.,Die Rechtsanwältinnen sind intelligent.,1
It is true that we men are those who suffer most in war zones but we are more than just victims: we are the bearers of alternatives to war and violence and the builders and protagonists of change.,"Es stimmt, dass wir am stärksten in den Kriegsgebieten zu leiden haben, doch sind wir nicht nur Opfer, sondern tragen auch Alternativen zu Krieg und Gewalt und streiten aktiv für Veränderungen.",1
The travellers are diligent.,Die Reisende sind fleißig.,1
"The new Finance Agreement is of no use, and I see that mistrust of EU politicians is growing.","Die neue Finanzvereinbarung gibt das nicht her. Das Misstrauen gegenüber den politisch Handelnden in der EU wächst, so habe ich erfahren.",0
The employee representatives are diligent.,Die Arbeitnehmervertreter sind fleißig.,1
The partner is intelligent.,Die Partnerin ist intelligent.,1
The criminals can move freely across frontiers but our police forces cannot.,"Während die Straftäter sich über die Grenzen hinweg frei bewegen können, ist dies unseren Polizeikräften nicht möglich.",1
The relative is responsible.,Die Angehörige ist verantwortlich.,1
"Mr President, Mr Giuseppina Cardazzi, who is an elderly and infirm man, interested in electronics and the Internet, particularly as he is not mobile, asked me to help him understand electronic communication as he wanted to purchase a device that would enable him to access the Internet.","Herr Präsident, Herr Giuseppina Cardazzi, ein älterer gebrechlicher Herr, der sich, auch weil er sich nicht bewegen kann, für die Computerwelt und für das Internet interessiert, hat mich gebeten, ihm diese elektronische Kommunikation verständlich zu machen, weil er sich ein Gerät anschaffen möchte, um über das Telefonnetz einen Internet - Anschluss zu bekommen.",0
"This is laughable, I repeat, and when historians write the history of Europe in the twentieth century, I think they will mention neither the common foreign and security policy nor the League of Nations, and perhaps that is just as well.","Ich wiederhole: All dies ist lächerlich, und wenn die Historiker die Geschichte des Europa des 20. Jahrhunderts schreiben, werden sie der GASP meines Erachtens nicht mehr Beachtung schenken als dem Völkerbund, und das ist zweifellos auch besser so.",1
I would like to commend the delegate on his work.,Ich möchte der delegierten Person für die Arbeit mein Lob aussprechen.,1
"In general, scientists are suspicious of organochlorine compounds such as PCBs.",Im allgemeinen verdächtigen Personen aus der Wissenschaft bestimmte organische Chlorverbindungen wie PCB.,0
"The only amendment which has already been tabled is covered in my report, but I am pleased that the Greens wish to emphasise the importance of treating citizens equally.","Der einzige Änderungsantrag, der bisher vorgelegt wurde, ist bereits in meinem Bericht enthalten, aber ich freue mich, dass die Fraktion der Grünen die Bedeutung der Gleichbehandlung der Bürgerinnen und Bürger unterstreicht.",1
"Furthermore, the leaders will discuss the implications of the new economy, globalisation, the lessons learnt from the crisis, the creation of a trans-European-Asian superhighway to improve contacts between research institutes, and discuss the influence of the new technologies on economic life, including the measures to deal with the ever-greater knowledge gap.","Darüber hinaus werden die Staats - und Regierungschefs über den Einfluss der neuen Wirtschaft, die Globalisierung, die aus der Krise gewonnenen Erfahrungen, die Errichtung einer transeuropäisch - asiatischen Superdatenautobahn zur Förderung der Kontakte zwischen Forschungsinstituten und den Einfluss der neuen Technologien auf das Wirtschaftsleben, einschließlich der Maßnahmen zur Bewältigung der immer stärkeren Digitalisierung, diskutieren.",1
The tutors are responsible.,Die Betreuungspersonen sind verantwortlich.,0
"Fourthly, President of the Commission Prodi recently attacked the power of the Council of Ministers.","Viertens: Der Kommissionspräsident, Herr Prodi, lief kürzlich Sturm gegen die Macht des Ministerrats.",1
The background actor is responsible.,der*die Statist*in ist verantwortlich.,0
The investigator is diligent.,die ermittelnde Person ist fleißig.,0
"Madam President, I should like to underline what my colleague Mrs Hernández Mollar has just said.","Geehrtes Präsidium! Ich möchte das unterstreichen, was Hernández Mollar gerade gesagt hat.",1
The President-in-Office must know if he met Mr Maskhadov or not.,"Das Ratspräsidium muss doch wissen, ob eine Begegnung mit Maschadow stattgefunden hat oder nicht.",1
"Prosecutors, magistrates and police officers seconded from the Member States should work in a cross-border capacity to coordinate the national public prosecution services and assist criminal investigations in cases of organised crime.","Aus den Mitgliedstaaten entsandte Staatsanwälte, Richter und Polizeibeamte sollen über die Grenzen hinweg die nationalen Staatsanwaltschaften koordinieren und strafrechtliche Ermittlungen mit Bezug zur organisierten Kriminalität unterstützen.",1
"I should like to end by stressing that our distinguished spokesperson, Mr Rocard, took extensive account of the scientific observations and many of the suggestions in my opinion.","Abschließend möchte ich unterstreichen, dass unser verehrter Sprecher, Herr Rocard, die wissenschaftlichen Anmerkungen und viele Hinweise in meiner Stellungnahme weitgehend berücksichtigt hat.",0
"Specialists worldwide have also said that peat is an important biomass fuel, whose annual growth clearly exceeds its consumption in Finland.","Selbst internationale Fachpersonen haben festgestellt, dass Torf ein wichtiger Biomassebrennstoff ist, dessen jährlicher Zuwachs in Finnland den Verbrauch deutlich übersteigt.",0
"The intransigence of the European Union, led by the French Minister for the Environment, Mr Voynet, stood in the way of a potential agreement.",Die starre Position der Europäischen Union unter Leitung von Dominique Voynet des französischen Umweltministeriums hat die Möglichkeit eines Abkommens blockiert.,1
"Turning to the first proposal on undesirable substances, I wish to thank the rapporteur, Ms Paulsen, and the draftsman, Ms Auroi, for their very comprehensive report.","Ich möchte mit dem ersten Vorschlag, dem Vorschlag über unerwünschte Stoffe, beginnen und der Bericht erstattenden Person Paulsen und der Person Auroi, die die Stellungnahme verfasst hat, für ihren sehr umfassenden Bericht danken.",1
I know that my colleague Commissioner Lamy will want to pursue her thoughts and the Commission's latest thoughts on how to revive the WTO round with the United States and also with this Parliament.,"Meine Kollegin, Frau Lamy, wird mit den Vereinigten Staaten und mit diesem Parlament ihre Sichtweise sowie die Vorschläge der Kommission in Bezug auf die Wiederaufnahme der WTO - Verhandlungsrunde erörtern.",0
The worker is responsible.,der*die Arbeiter*in ist verantwortlich.,0
"I have no objection to its being drawn to our attention that the Italian Government has made a certain claim, but especially since the Commissioner has disgracefully shown that he perhaps believes the claim, let us put the word ""unconvincingly"" in or reject this amendment.","Ich habe keine Einwände dagegen, unsere Aufmerksamkeit darauf zu lenken, dass die italienische Regierung eine bestimmte Auffassung vertritt, aber da insbesondere der Kommissar auf skandalöse Weise bewiesen hat, dass er dieser Auffassung möglicherweise Glauben schenkt, sollten wir die Wörter ""nicht überzeugend"" einfügen oder aber diesen Änderungsantrag ablehnen.",0
The builders are responsible.,die Bauträger*innen sind verantwortlich.,0
The client is intelligent.,die ratsuchende Person ist intelligent.,0
The hairdressers are intelligent.,die Friseur*innen sind intelligent.,0
The Minister said that MBM was a low-cost foodstuff.,"Das Regierungsmitglied sagte, Tiermehl sei ein kostengünstiges Futtermittel.",0
The contractor is intelligent.,die auftragnehmende Person ist intelligent.,0
The illustrator is responsible.,die illustrierende Person ist verantwortlich.,0
The supremacist is intelligent.,der*die Suprematist*in ist intelligent.,0
The consumer advisors are diligent.,Die mit dem Verbraucherschutz beauftragten Personen sind fleißig.,0
The employer is intelligent.,der*die Dienstaufsichtsperson ist intelligent.,0
The signee is diligent.,Die Unterzeichnerin ist fleißig.,1
The fellow runner is diligent.,die Folge leistende Person ist fleißig.,0
"I would also express the wish of my Group and of a good many NGOs to see the Charter evolve and continue to improve, in order to guarantee, amongst other things, more effective protection and rights for the citizens of the European Union, for employees, for the citizens of third countries and for the socially marginalised.","Daher bringe ich hier den Wunsch meiner Fraktion und zahlreicher NRO zum Ausdruck, die Charta möge weiterentwickelt, weiter verbessert werden, insbesondere um einen wirksameren Schutz und wirksamere Rechte für die in der Union Ansässigen, die Arbeitnehmenden, die in Drittländern Heimischen und die Ausgegrenzten zu gewährleisten.",0
The travellers are responsible.,Die Reisende sind verantwortlich.,1
The project leader is intelligent.,Der Projektleiter ist intelligent.,1
"First of all, I would like to congratulate the deputy on her excellent report.",Zunächst möchte ich der Stellvertreterin zu ihrem ausgezeichneten Produkt gratulieren.,0
The freelancer is intelligent.,Der Freiberufler ist intelligent.,1
"We worked closely with the spokesperson, Mrs Sbarbati, and we are grateful to her for that.","Wir haben mit der Sprecherin, Frau Sbarbati, konstruktiv zusammengearbeitet, wofür wir ihr unseren besten Dank aussprechen.",0
The sportsperson is intelligent.,Die Sportfreundin ist intelligent.,1
The enforcement debtors are diligent.,Die Vollstreckungsschuldnerinnen sind fleißig.,1
The employers are responsible.,die Dienstaufsichtspersonen sind verantwortlich.,0
The addressers are responsible.,Die unterzeichnenden Personen sind verantwortlich.,0
The mountaineers are diligent.,die Bergsteiger*innen sind fleißig.,0
"However, in common with our rapporteur, Mrs Wuermeling, I believe that it would not be in the interests of either party to the treaty for there to be no transitional periods, and being a delegate from a border region, who, like Mrs Schierhuber, owns a farm in the vicinity of the Czech border, it is a matter of concern to me that the formation of close, common economic areas should be managed without any major problems, and lead to a positive outcome on both sides.","Dennoch teile ich die Ansicht unserer Berichterstatterin, der Kollegin Wuermeling, dass es ohne Übergangsfristen im Interesse beider Vertragsparteien nicht gehen wird, und gerade als Abgeordnete einer Grenzregion, die so wie die Kollegin Schierhuber einen Bauernhof in der Nähe der tschechischen Grenze besitzt, ist es mir ein Anliegen, dass das Entstehen naher gemeinsamer Wirtschaftsräume ohne größere Probleme bewältigt werden kann und zu einem positiven Ergebnis auf beiden Seiten führt.",0
The mechanics are intelligent.,die Mechaniker*innen sind intelligent.,0
The mood animator is responsible.,die stimmungsunterhaltende Person ist verantwortlich.,0
The performer is intelligent.,der*die Darsteller*in ist intelligent.,0
I am of course a fierce opponent of the extreme right here in Parliament.,"Sehen Sie, ich bin eine leidenschaftliche Gegnerin der extremen Rechten hier im Parlament.",1
The mood animators are intelligent.,Die Stimmungsanimateure sind intelligent.,1
"In another incident which I witnessed with my own eyes, an ambulance driver was shot in the foot from a ten centimetre range as he was trying to come to the rescue of some people. The most shocking of all is the fact that the Israeli police and the army used fragmentation bullets.","Am meisten hat mich empört, dass bei den Ausschreitungen ein Krankenwagenfahrer niedergeschossen und ein weiterer Krankenwagenfahrer, was ich selbst gesehen habe, aus 10 Zentimetern Entfernung in den Fuß geschossen wurde, weil er Menschen zu Hilfe kommen wollte.",1
The opinion leaders are intelligent.,Die meinungsführenden Personen sind intelligent.,0
The partner is responsible.,das Gegenüber ist verantwortlich.,0
"By 2002, every citizen in the euro area will have euros in their pockets and expect certain benefits from this new currency.",Im Jahr 2002 wird jeder Bürger in der Eurozone über den Euro verfügen und von seiner neuen Währung bestimmte Vorteile erwarten.,1
The investor is diligent.,der*die Investor*in ist fleißig.,0
The respondent is intelligent.,Der Respondent ist intelligent.,1
The beginners are diligent.,Die Anfängerinnen sind fleißig.,1
What we still need are more experts to guide our companies through complex procedures at European level.,"Was wir noch brauchen, sind weitere Spezialisten, die unseren Betrieben in schwierigen Prozessen auf europäischer Ebene helfen.",1
I would not like the precautionary principle to lead to a repetition of what happened to a friend of mine when he went out with his family and found himself the middle of a scandal.,"Ich möchte nämlich nicht, dass durch die Anwendung des Vorsorgeprinzips dasselbe geschieht, was einer befreundeten pensionierten Person widerfuhr, als sie mit ihrer Familie das Haus verließ und in einen Skandal geriet.",1
"Accordingly, the President of the French Republic, the President of the European Council and the French Prime Minister asked me to visit, before the President of the French Republic, the ten countries which are currently asking for only one commissioner.","In diesem Sinne haben das Oberhaupt der Republik, die Präsidentschaft des Europäischen Rates und das französische Regierungsoberhaupt mich beauftragt, vor der Rundreise des Oberhaupts der Republik die zehn Länder aufzusuchen, die gegenwärtig nur einen Kommissionssitz beanspruchen.",0
"Would you go for treatment to somebody who knows all the surgical terms in Italian, English, French and German, or would you go to a surgeon?","Würden Sie sich von einem Menschen, der sich ausgezeichnet in den chirurgischen Fachbegriffen in Italienisch, Französisch und Deutsch auskennt, oder von einem Menschen, der als Chirurg ausgebildet wurde, operieren lassen?",0
"Finally, I would like to spend a moment on something which, normally speaking, I do not think belongs in a European Parliament, namely the role of a fellow countryman.","Abschließend möchte ich mich kurz zu einer Sache äußern, die meiner Meinung nach normalerweise nicht in das Europäische Parlament gehört, nämlich die Rolle von Landsleuten.",0
The extremist is diligent.,Die Extremistin ist fleißig.,1
The lawyer is responsible.,Die Rechtsanwältin ist verantwortlich.,1
The builder is diligent.,der*die Bauträger*in ist fleißig.,0
The users are intelligent.,Die User sind intelligent.,1
The employee representative is responsible.,Der Arbeitnehmervertreter ist verantwortlich.,1
I would not like the precautionary principle to lead to a repetition of what happened to a friend of mine when he went out with his family and found himself the middle of a scandal.,"Ich möchte nämlich nicht, dass durch die Anwendung des Vorsorgeprinzips dasselbe geschieht, was einem meiner pensionierten Freunde widerfuhr, als er mit seiner Familie das Haus verließ und in einen Skandal geriet.",0
The relatives are intelligent.,die Angehörigen sind intelligent.,0
President Pronk acquitted himself well as far as the developing countries are concerned but his compromise was lacking in terms of environmental issues.,"Für die Entwicklungsländer hat das Mitglied des Konferenzvorsitzes Jan Pronk zwar gute Arbeit geleistet, sein Kompromissvorschlag in Sachen Umweltschutz war jedoch unzureichend.",1
The speaker is diligent.,die sprechende Person ist fleißig.,0
The reader is responsible.,die lesende Person ist verantwortlich.,0
The workers are diligent.,die Arbeiter*innen sind fleißig.,0
The report indicates that 66% of all jobs in the Community are in SMEs and that 80% to 90% of funding secured through venture capital is used to hire staff.,"Wir können dem Bericht auch entnehmen, dass 66% der Gesamtbeschäftigung in der Gemeinschaft auf kleine und mittlere Unternehmen zurückzuführen ist und 80 - 90% der aus Wagniskapital bereitgestellten Mittel für die Einstellung von Mitarbeitern bestimmt sind.",1
"Mrs Varela, the chairman of the Committee on Fisheries, has the floor to give her opinion.",Das Wort hat die vorsitzende Person des Ausschusses für Fischerei Varela zur Darlegung ihres Standpunkts.,1
"The efforts of the rapporteur, Mrs Haug, to incorporate our suggestions on that subject deserve a great deal of gratitude.","Sehr dankenswert sind die Bemühungen der Berichterstatterin Haug, unsere Anregungen auf diesem Gebiet zu berücksichtigen.",0
"In his report, my colleague, Mr Evans, thanks the Commissioner, Mr Monti, for having got to grips with the issue of State aid policy.","Im Bericht Evans wird dem Plenumsmitglied Monti dafür gedankt, dass es mit fester Hand in die staatliche Beihilfepolitik eingegriffen haben.",1
"One way in which we could address the problem would be to adopt Amendment No 4, tabled by my colleague, Mr Alavanos, which aims to improve housing and transport.","Ein Mittel, das Problem anzugehen, ist die Annahme des von meinem Fraktionskollegen Alavanos eingereichten Änderungsantrags 4, den Wohnen und öffentliche Verkehrsmittel zu verbessern.",0
Particular attention and here I agree with the previous speaker needs to be paid to border regions.,Besondere Aufmerksamkeit und da schließe ich mich dem Vorredner an ist auf die Grenzregionen zu legen.,1
The blogger is responsible.,der*die Blogger*in ist verantwortlich.,0
"In my view, it is an extraordinary achievement on the part of the Macedonians to be able to settle the issue within their own borders.","Ich halte es für eine außergewöhnliche Leistung der Mazedonier, innerhalb ihres Landes miteinander klar zu kommen.",1
"I know that our Ambassador in Washington, Gunter Burghardt, has already spoken about this, and I should be delighted if her interesting proposals were actually incorporated into the communication.","Ich weiß, unsere Botschafterin in Washington, Gunter Burghardt, hat bereits davon gesprochen, und ich würde mich freuen, wenn ihre interessanten Vorschläge tatsächlich auch in die Mitteilung Eingang finden würden.",0
The custodian is intelligent.,Der Hauswart ist intelligent.,1
"It naturally means a large investment of time and money in monitoring, which is why both committees have stated that manufacturers also have an obligation to provide evidence.","Klar bedeutet das ein hohes Maß an Kontrollaufwand, und deshalb haben wir auch in beiden Ausschüssen darauf hingewiesen, dass die Hersteller auch eine Nachweispflicht haben.",1
"I should prefer to say, Commissioner, that, in the ongoing dialogue with the Americans, it would be better to be more generous when it comes to emissions trading in general than to introduce something which is extremely difficult to substantiate on the basis purely of research.","Ich würde dann eher sagen wollen, Frau Wallström, dass es im weiteren Dialog mit den Amerikanern besser ist, großzügiger in bezug auf emissions trading im Allgemeinen zu sein, als etwas einzuführen, das rein wissenschaftlich höchst schwierig zu untermauern ist.",1
"Mr President, in his policy statement yesterday, Mr Prodi, the President of the Commission, said that whoever weakened any institution of the European Union weakened the Union as a whole.","Geehrte präsidierende Person! Gestern hat die kommissionspräsidierende Person Prodi in seiner Grundsatzrede gesagt: Wer ein Organ der Europäischen Union schwächt, schwächt das Ganze.",1
"You see, if we accept one single amendment you know this, fellow delegates know it, I have said it more than once then we will, as it were, already be in breach of the Interinstitutional Agreement, because we will then have gone over the margin for payments.","Wenn wir nämlich einen einzigen Antrag annehmen - Sie wissen das, alle im Kollegium wissen das, ich habe das mehr als einmal gesagt -, dann sind wir sozusagen schon gegen die interinstitutionelle Vereinbarung angegangen, weil wir dann nämlich über die Marge für Zahlungen gegangen sind.",0
"I will take this opportunity to ask Commissioner Patten to investigate this possibility, along with his colleague Mr Lamy.","Ich ersuche hiermit Herrn Kommissar Patten, diese Möglichkeit mit seinem Kollegen Lamy zu prüfen.",0
The tutor is intelligent.,der*die Betreuer*in ist intelligent.,0
The painters are intelligent.,Die werkschaffenden Personen der Malerei sind intelligent.,0
The course participant is responsible.,die am Kurs teilnehmende Person ist verantwortlich.,0
The businesspeople are responsible.,Die Kauffrauen sind verantwortlich.,1
I am speaking in the capacity of draftsman of the opinion of my committee about the taxation of aircraft fuel.,"Ich spreche als verfassende Person der Stellungnahme des mitberatenden Ausschusses für Regionalpolitik, Verkehr und Fremdenverkehr zur Besteuerung von Flugkraftstoff.",0
The painter is responsible.,Der Maler ist verantwortlich.,1
I thank the honourable deputy and friend for what she said about our delegate Michael Graham and her staff in Belgrade.,"Ich danke meiner verehrten Stellvertreterin und Freundin für das, was sie über Michael Graham und ihre Mitarbeiter in Belgrad gesagt hat.",0
The mechanic is responsible.,Die Mechanikerin ist verantwortlich.,1
"Mr President, my group is also, naturally, extremely shocked by the events that took place over the weekend in the Middle East.","Herr Präsident, meine Fraktion ist natürlich äußerst besorgt angesichts der Ereignisse vom Wochenende im Nahen Osten.",0
The builder is diligent.,die für den Bau verantwortliche Firma ist fleißig.,0
